,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,Channel,Date,Start time,Programme Title,End time,Dur min,'000 (U/W) Children,Share Children,TVR Children,'000 (U/W) 55+ Adults,Share 55+ Adults,TVR 55+ Adults,'000 (U/W) 16-34 Adults,Share 16-34 Adults,TVR 16-34 Adults,'000 (U/W) 45-54 Adults,Share 45-54 Adults,TVR 45-54 Adults,'000 (U/W) 16-44 Adults,Share 16-44 Adults,TVR 16-44 Adults
1437,tt0095956,rambo iii,Rambo III,1988,1988-12-15,"Action, Adventure",102.0,USA,"English, Russian",Peter MacDonald,"David Morrell, Sylvester Stallone",Carolco Pictures,"Sylvester Stallone, Richard Crenna, Marc de Jonge, Kurtwood Smith, Spyros Fokas, Sasson Gabai, Doudi Shoua, Randy Raney, Marcus Gilbert, Alon Aboutboul, Mahmoud Assadollahi, Yosef Shiloach, Harold Diamond, Mati Seri, Hany Said El Deen",Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,5.8,119641.0,$ 63000000,$ 53715611,$ 189015611,36.0,231.0,120.0,ITV,24/06/2014,23:08:23,rambo iii,24:53:49,105.0,0.0,0.0,0.0,8.7,0.3081,0.04889,3.7,0.2315,0.0246,8.0,0.5108,0.0902,15.2,0.5525,0.06545
1438,tt0095956,rambo iii,Rambo III,1988,1988-12-15,"Action, Adventure",102.0,USA,"English, Russian",Peter MacDonald,"David Morrell, Sylvester Stallone",Carolco Pictures,"Sylvester Stallone, Richard Crenna, Marc de Jonge, Kurtwood Smith, Spyros Fokas, Sasson Gabai, Doudi Shoua, Randy Raney, Marcus Gilbert, Alon Aboutboul, Mahmoud Assadollahi, Yosef Shiloach, Harold Diamond, Mati Seri, Hany Said El Deen",Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,5.8,119641.0,$ 63000000,$ 53715611,$ 189015611,36.0,231.0,120.0,ITV,24/04/2015,22:41:51,rambo iii,24:30:32,108.0,28.7,6.5826,0.32924,231.6,5.8933,1.28967,75.4,3.9126,0.51439,95.5,4.8874,1.07812,140.4,4.0645,0.6188
1439,tt0095956,rambo iii,Rambo III,1988,1988-12-15,"Action, Adventure",102.0,USA,"English, Russian",Peter MacDonald,"David Morrell, Sylvester Stallone",Carolco Pictures,"Sylvester Stallone, Richard Crenna, Marc de Jonge, Kurtwood Smith, Spyros Fokas, Sasson Gabai, Doudi Shoua, Randy Raney, Marcus Gilbert, Alon Aboutboul, Mahmoud Assadollahi, Yosef Shiloach, Harold Diamond, Mati Seri, Hany Said El Deen",Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,5.8,119641.0,$ 63000000,$ 53715611,$ 189015611,36.0,231.0,120.0,ITV,24/04/2015,23:10:32,rambo iii,24:56:48,106.0,0.0,0.0,0.0,6.1,0.2193,0.03397,5.1,0.3449,0.03479,8.8,0.5963,0.09935,5.5,0.2108,0.02424
1440,tt0095956,rambo iii,Rambo III,1988,1988-12-15,"Action, Adventure",102.0,USA,"English, Russian",Peter MacDonald,"David Morrell, Sylvester Stallone",Carolco Pictures,"Sylvester Stallone, Richard Crenna, Marc de Jonge, Kurtwood Smith, Spyros Fokas, Sasson Gabai, Doudi Shoua, Randy Raney, Marcus Gilbert, Alon Aboutboul, Mahmoud Assadollahi, Yosef Shiloach, Harold Diamond, Mati Seri, Hany Said El Deen",Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,5.8,119641.0,$ 63000000,$ 53715611,$ 189015611,36.0,231.0,120.0,ITV,18/03/2017,23:38:57,rambo iii,25:28:37,109.0,0.2,0.1238,0.00222,128.0,5.479,0.67589,110.0,9.0149,0.75768,92.2,8.0927,1.0207,187.3,9.9227,0.833
1441,tt0095956,rambo iii,Rambo III,1988,1988-12-15,"Action, Adventure",102.0,USA,"English, Russian",Peter MacDonald,"David Morrell, Sylvester Stallone",Carolco Pictures,"Sylvester Stallone, Richard Crenna, Marc de Jonge, Kurtwood Smith, Spyros Fokas, Sasson Gabai, Doudi Shoua, Randy Raney, Marcus Gilbert, Alon Aboutboul, Mahmoud Assadollahi, Yosef Shiloach, Harold Diamond, Mati Seri, Hany Said El Deen",Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,5.8,119641.0,$ 63000000,$ 53715611,$ 189015611,36.0,231.0,120.0,ITV,02/12/2017,22:34:18,rambo iii,24:25:02,110.0,51.1,10.5951,0.55495,263.1,5.4095,1.36047,81.9,4.6125,0.56506,148.4,6.6431,1.65903,164.2,5.225,0.73378
1442,tt0095956,rambo iii,Rambo III,1988,1988-12-15,"Action, Adventure",102.0,USA,"English, Russian",Peter MacDonald,"David Morrell, Sylvester Stallone",Carolco Pictures,"Sylvester Stallone, Richard Crenna, Marc de Jonge, Kurtwood Smith, Spyros Fokas, Sasson Gabai, Doudi Shoua, Randy Raney, Marcus Gilbert, Alon Aboutboul, Mahmoud Assadollahi, Yosef Shiloach, Harold Diamond, Mati Seri, Hany Said El Deen",Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,5.8,119641.0,$ 63000000,$ 53715611,$ 189015611,36.0,231.0,120.0,ITV,19/01/2019,22:47:14,rambo iii,24:36:19,109.0,10.7,3.736,0.11421,171.9,3.813,0.87202,37.8,2.8161,0.26472,123.2,6.5178,1.39178,77.0,3.2272,0.34591
1443,tt0095956,rambo iii,Rambo III,1988,1988-12-15,"Action, Adventure",102.0,USA,"English, Russian",Peter MacDonald,"David Morrell, Sylvester Stallone",Carolco Pictures,"Sylvester Stallone, Richard Crenna, Marc de Jonge, Kurtwood Smith, Spyros Fokas, Sasson Gabai, Doudi Shoua, Randy Raney, Marcus Gilbert, Alon Aboutboul, Mahmoud Assadollahi, Yosef Shiloach, Harold Diamond, Mati Seri, Hany Said El Deen",Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,5.8,119641.0,$ 63000000,$ 53715611,$ 189015611,36.0,231.0,120.0,ITV,31/08/2019,23:20:48,rambo iii,25:05:09,104.0,3.8,2.0106,0.04045,115.4,4.2804,0.57845,35.9,4.1033,0.25218,44.0,3.445,0.50063,60.3,3.8334,0.27181
1450,tt0096416,war requiem,War Requiem,1989,1989-01-06,"Drama, War",92.0,UK,English,Derek Jarman,Derek Jarman,Anglo International Films,"Nathaniel Parker, Tilda Swinton, Laurence Olivier, Patricia Hayes, Rohan McCullough, Nigel Terry, Owen Teale, Sean Bean, Alex Jennings, Claire Davenport, Spencer Leigh, Milo Bell, Richard Stirling, Kim Kindersley, Stuart Turton","A movie with no spoken dialogue, it is set against the music and lyrics of Benjamin Britten's ""War Requiem"" which includes poetry by World War I soldier Wilfred Owen reflecting the horrors ...",6.6,726.0,,,,,9.0,15.0,BBC 2,30/03/2014,23:47:33,war requiem,25:13:17,85.0,0.0,0.0,0.0,42.3,2.4527,0.23823,5.9,0.5498,0.03939,11.0,1.1598,0.12417,21.1,1.1039,0.09098
1451,tt0096416,war requiem,War Requiem,1989,1989-01-06,"Drama, War",92.0,UK,English,Derek Jarman,Derek Jarman,Anglo International Films,"Nathaniel Parker, Tilda Swinton, Laurence Olivier, Patricia Hayes, Rohan McCullough, Nigel Terry, Owen Teale, Sean Bean, Alex Jennings, Claire Davenport, Spencer Leigh, Milo Bell, Richard Stirling, Kim Kindersley, Stuart Turton","A movie with no spoken dialogue, it is set against the music and lyrics of Benjamin Britten's ""War Requiem"" which includes poetry by World War I soldier Wilfred Owen reflecting the horrors ...",6.6,726.0,,,,,9.0,15.0,BBC 2,30/03/2014,24:17:10,war requiem,25:42:54,85.0,0.0,0.0,0.0,2.1,0.1708,0.01183,3.0,0.3777,0.02003,9.0,1.3059,0.10159,3.1,0.2197,0.01337
1452,tt0097138,cyborg,Cyborg,1989,1989-04-07,"Action, Sci-Fi, Thriller",86.0,USA,English,Albert Pyun,Albert Pyun,Cannon Entertainment,"Jean-Claude Van Damme, Deborah Richter, Vincent Klyn, Alex Daniels, Dayle Haddon, Blaise Loong, Ralf Moeller, Haley Peterson, Terrie Batson, Jackson 'Rock' Pinckney, Janice Graser, Robert Pentz, Sharon K. Tew, Chuck Allen, Stefanos Miltsakakis",A martial artist hunts a killer in a plague-infested urban dump of the future.,5.1,28526.0,$ 500000,$ 10166459,$ 10166459,24.0,162.0,83.0,Sky 1,18/05/2013,21:00:11,cyborg,22:37:13,97.0,5.4,0.2633,0.06343,29.3,0.3154,0.16735,7.1,0.1543,0.04806,13.3,0.3143,0.15209,13.1,0.1621,0.05704
1453,tt0097138,cyborg,Cyborg,1989,1989-04-07,"Action, Sci-Fi, Thriller",86.0,USA,English,Albert Pyun,Albert Pyun,Cannon Entertainment,"Jean-Claude Van Damme, Deborah Richter, Vincent Klyn, Alex Daniels, Dayle Haddon, Blaise Loong, Ralf Moeller, Haley Peterson, Terrie Batson, Jackson 'Rock' Pinckney, Janice Graser, Robert Pentz, Sharon K. Tew, Chuck Allen, Stefanos Miltsakakis",A martial artist hunts a killer in a plague-infested urban dump of the future.,5.1,28526.0,$ 500000,$ 10166459,$ 10166459,24.0,162.0,83.0,Sky 1,21/05/2013,21:00:27,cyborg,22:37:29,97.0,16.9,1.7901,0.19852,24.1,0.2469,0.13765,13.0,0.2926,0.088,10.9,0.261,0.12464,36.5,0.4742,0.15893
1454,tt0097224,domino,Domino,1988,1988-11-11,Drama,97.0,Italy,English,Ivana Massetti,"Gérard Brach, Ivana Massetti",Overseas FilmGroup,"Brigitte Nielsen, Tomas Arana, Kim Rossi Stuart, Stéphane Ferrara, Cosimo Fusco, Pascal Druant, Cyrus Elias, Geretta Geretta, Yves Jouffroy, Lucien Bruchon, Antonella Tinazzo, David Warbeck, Daniela Azzone, Sheila Constantini Folli, Joy Garrison","A girl in the video industry travels with a jeweled turtle and makes Billie Holliday videos. Though having relations with some of her friends, she is looking for love. She begins getting ...",3.7,327.0,,,,,9.0,2.0,CH4,19/01/2014,23:45:38,domino,25:54:03,128.0,0.0,0.0,0.0,71.2,4.9475,0.40165,41.5,4.3081,0.27759,42.0,4.7798,0.4749,64.9,4.0005,0.28035
1455,tt0421054,domino,Domino,2005,2006-08-18,"Action, Biography, Crime",127.0,"France, USA, UK",English,Tony Scott,"Richard Kelly, Richard Kelly",New Line Cinema,"Keira Knightley, Mickey Rourke, Edgar Ramírez, Delroy Lindo, Mo'Nique, Mena Suvari, Macy Gray, Jacqueline Bisset, Dabney Coleman, Brian Austin Green, Ian Ziering, Stanley Kamel, Peter Jacobson, T.K. Carter, Kel O'Neill",A recounting of,5.9,64123.0,$ 50000000,$ 10169202,$ 22984628,36.0,386.0,189.0,CH4,19/01/2014,23:45:38,domino,25:54:03,128.0,0.0,0.0,0.0,71.2,4.9475,0.40165,41.5,4.3081,0.27759,42.0,4.7798,0.4749,64.9,4.0005,0.28035
1456,tt3282076,domino,Domino,2019,2019-07-11,"Action, Crime, Thriller",89.0,"Denmark, France, Belgium, Italy, Netherlands, USA, UK","Arabic, French, English",Brian De Palma,Petter Skavlan,Backup Media,"Nikolaj Coster-Waldau, Søren Malling, Sus Wilkins, Paprika Steen, Helena Kaittani, Eriq Ebouaney, Guy Pearce, Thomas W. Gabrielsson, Carice van Houten, Esben Dalgaard Andersen, Jacob Lohmann, Ilias Addab, Mohammed Azaay, Emrin Dalgic, Morten Holst",A Copenhagen police officer seeks justice for his partner's murder by a mysterious man.,4.4,4137.0,$ 7800000,,$ 317776,40.0,128.0,86.0,CH4,19/01/2014,23:45:38,domino,25:54:03,128.0,0.0,0.0,0.0,71.2,4.9475,0.40165,41.5,4.3081,0.27759,42.0,4.7798,0.4749,64.9,4.0005,0.28035
1457,tt0097607,jacknife,Jacknife,1989,1989-04-07,Drama,102.0,"USA, Canada",English,David Hugh Jones,"Stephen Metcalfe, Stephen Metcalfe",Kings Road Entertainment,"Robert De Niro, Kathy Baker, Ed Harris, Sloane Shelton, Ivar Brogger, Michael Arkin, Tom Isbell, Kirk Taylor, Jordan Lund, Charles S. Dutton, Bruce Ramsay, Jessalyn Gilsig, George Gerdes, Josh Pais, Lois Dellar","A conflict develops between a troubled Vietnam veteran and the sister, with whom he lives, when she becomes romantically involved with the Army buddy who reminds him of the tragic battle ...",6.3,5438.0,,$ 2049769,$ 2049769,,29.0,16.0,BBC 2,31/08/2013,23:01:50,jacknife,24:37:58,96.0,4.1,0.7267,0.04779,168.5,5.0389,0.96066,30.5,1.3498,0.20647,30.8,1.4842,0.35132,63.5,1.6774,0.27715
1458,tt0097607,jacknife,Jacknife,1989,1989-04-07,Drama,102.0,"USA, Canada",English,David Hugh Jones,"Stephen Metcalfe, Stephen Metcalfe",Kings Road Entertainment,"Robert De Niro, Kathy Baker, Ed Harris, Sloane Shelton, Ivar Brogger, Michael Arkin, Tom Isbell, Kirk Taylor, Jordan Lund, Charles S. Dutton, Bruce Ramsay, Jessalyn Gilsig, George Gerdes, Josh Pais, Lois Dellar","A conflict develops between a troubled Vietnam veteran and the sister, with whom he lives, when she becomes romantically involved with the Army buddy who reminds him of the tragic battle ...",6.3,5438.0,,$ 2049769,$ 2049769,,29.0,16.0,BBC 1,06/04/2014,24:23:34,jacknife,25:59:44,96.0,17.6,10.5769,0.2016,85.7,7.1423,0.48238,38.6,4.4297,0.25706,53.5,7.9389,0.60425,90.7,6.6789,0.39123
1462,tt0099005,air america,Air America,1990,1990-08-10,"Action, Comedy, War",113.0,USA,"English, Lao",Roger Spottiswoode,"Christopher Robbins, John Eskow",Carolco Pictures,"Mel Gibson, Robert Downey Jr., Nancy Travis, Ken Jenkins, David Marshall Grant, Lane Smith, Art LaFleur, Ned Eisenberg, Marshall Bell, David Bowe, Burt Kwouk, Tim Thomerson, Harvey Jason, Sinjai Plengpanich, Natta Nantatanti",A young pilot finds himself recruited unwittingly into a covert and corrupt C.I.A. airlift organization operating in Vietnam War-era Laos.,5.8,26579.0,$ 35000000,$ 31053601,$ 33461269,33.0,52.0,29.0,ITV,29/06/2013,22:46:48,air america,24:49:29,122.0,0.2,0.0404,0.00235,17.4,0.437,0.09927,8.3,0.3712,0.05613,4.1,0.1828,0.04682,9.3,0.2248,0.04046
1463,tt0099005,air america,Air America,1990,1990-08-10,"Action, Comedy, War",113.0,USA,"English, Lao",Roger Spottiswoode,"Christopher Robbins, John Eskow",Carolco Pictures,"Mel Gibson, Robert Downey Jr., Nancy Travis, Ken Jenkins, David Marshall Grant, Lane Smith, Art LaFleur, Ned Eisenberg, Marshall Bell, David Bowe, Burt Kwouk, Tim Thomerson, Harvey Jason, Sinjai Plengpanich, Natta Nantatanti",A young pilot finds himself recruited unwittingly into a covert and corrupt C.I.A. airlift organization operating in Vietnam War-era Laos.,5.8,26579.0,$ 35000000,$ 31053601,$ 33461269,33.0,52.0,29.0,ITV,03/08/2013,22:54:09,air america,24:56:00,121.0,7.1,1.3832,0.08275,140.4,4.115,0.80045,48.7,2.1462,0.32968,84.2,4.4668,0.96042,95.4,2.4948,0.41638
1464,tt0099005,air america,Air America,1990,1990-08-10,"Action, Comedy, War",113.0,USA,"English, Lao",Roger Spottiswoode,"Christopher Robbins, John Eskow",Carolco Pictures,"Mel Gibson, Robert Downey Jr., Nancy Travis, Ken Jenkins, David Marshall Grant, Lane Smith, Art LaFleur, Ned Eisenberg, Marshall Bell, David Bowe, Burt Kwouk, Tim Thomerson, Harvey Jason, Sinjai Plengpanich, Natta Nantatanti",A young pilot finds himself recruited unwittingly into a covert and corrupt C.I.A. airlift organization operating in Vietnam War-era Laos.,5.8,26579.0,$ 35000000,$ 31053601,$ 33461269,33.0,52.0,29.0,ITV,25/07/2014,22:41:25,air america,24:43:27,122.0,13.3,2.4453,0.15312,235.1,6.6345,1.31922,51.7,2.5044,0.34524,94.8,4.9175,1.07082,108.9,3.0973,0.47161
1465,tt0099005,air america,Air America,1990,1990-08-10,"Action, Comedy, War",113.0,USA,"English, Lao",Roger Spottiswoode,"Christopher Robbins, John Eskow",Carolco Pictures,"Mel Gibson, Robert Downey Jr., Nancy Travis, Ken Jenkins, David Marshall Grant, Lane Smith, Art LaFleur, Ned Eisenberg, Marshall Bell, David Bowe, Burt Kwouk, Tim Thomerson, Harvey Jason, Sinjai Plengpanich, Natta Nantatanti",A young pilot finds himself recruited unwittingly into a covert and corrupt C.I.A. airlift organization operating in Vietnam War-era Laos.,5.8,26579.0,$ 35000000,$ 31053601,$ 33461269,33.0,52.0,29.0,ITV,25/07/2014,23:09:05,air america,25:08:20,119.0,0.0,0.0,0.0,5.4,0.2103,0.0303,0.4,0.0241,0.00267,4.1,0.2676,0.04631,1.0,0.0358,0.00433
1466,tt0099005,air america,Air America,1990,1990-08-10,"Action, Comedy, War",113.0,USA,"English, Lao",Roger Spottiswoode,"Christopher Robbins, John Eskow",Carolco Pictures,"Mel Gibson, Robert Downey Jr., Nancy Travis, Ken Jenkins, David Marshall Grant, Lane Smith, Art LaFleur, Ned Eisenberg, Marshall Bell, David Bowe, Burt Kwouk, Tim Thomerson, Harvey Jason, Sinjai Plengpanich, Natta Nantatanti",A young pilot finds himself recruited unwittingly into a covert and corrupt C.I.A. airlift organization operating in Vietnam War-era Laos.,5.8,26579.0,$ 35000000,$ 31053601,$ 33461269,33.0,52.0,29.0,ITV,20/02/2015,23:43:28,air america,25:35:24,111.0,9.1,2.912,0.10477,39.7,1.9197,0.22107,14.6,1.2028,0.09849,37.3,2.9287,0.42066,37.9,1.6756,0.16552
1467,tt0099005,air america,Air America,1990,1990-08-10,"Action, Comedy, War",113.0,USA,"English, Lao",Roger Spottiswoode,"Christopher Robbins, John Eskow",Carolco Pictures,"Mel Gibson, Robert Downey Jr., Nancy Travis, Ken Jenkins, David Marshall Grant, Lane Smith, Art LaFleur, Ned Eisenberg, Marshall Bell, David Bowe, Burt Kwouk, Tim Thomerson, Harvey Jason, Sinjai Plengpanich, Natta Nantatanti",A young pilot finds himself recruited unwittingly into a covert and corrupt C.I.A. airlift organization operating in Vietnam War-era Laos.,5.8,26579.0,$ 35000000,$ 31053601,$ 33461269,33.0,52.0,29.0,ITV,09/04/2015,24:14:45,air america,26:06:44,112.0,0.0,0.0,0.0,7.5,0.6468,0.04176,0.0,0.0,0.0,3.0,0.4046,0.03387,4.2,0.3486,0.01851
1474,tt0100133,memphis belle,Memphis Belle,1990,1990-09-07,"Action, Drama, War",107.0,"UK, Japan, USA",English,Michael Caton-Jones,Monte Merrick,Enigma Productions,"Matthew Modine, Eric Stoltz, Tate Donovan, D.B. Sweeney, Billy Zane, Sean Astin, Harry Connick Jr., Reed Diamond, Courtney Gains, Neil Giuntoli, David Strathairn, John Lithgow, Jane Horrocks, Mac McDonald, Jodie Brooke Wilson","In 1943, the crew of a B-17 based in UK prepares for its 25th and last bombing mission over Germany before returning home to the USA.",6.9,26394.0,$ 23000000,$ 27441977,$ 27441977,,89.0,25.0,ITV,08/03/2013,22:38:10,memphis belle,24:29:05,110.0,0.8,0.1254,0.00943,30.5,0.7113,0.1744,5.5,0.2075,0.03717,10.2,0.4172,0.11677,19.4,0.4151,0.08418
1475,tt0100133,memphis belle,Memphis Belle,1990,1990-09-07,"Action, Drama, War",107.0,"UK, Japan, USA",English,Michael Caton-Jones,Monte Merrick,Enigma Productions,"Matthew Modine, Eric Stoltz, Tate Donovan, D.B. Sweeney, Billy Zane, Sean Astin, Harry Connick Jr., Reed Diamond, Courtney Gains, Neil Giuntoli, David Strathairn, John Lithgow, Jane Horrocks, Mac McDonald, Jodie Brooke Wilson","In 1943, the crew of a B-17 based in UK prepares for its 25th and last bombing mission over Germany before returning home to the USA.",6.9,26394.0,$ 23000000,$ 27441977,$ 27441977,,89.0,25.0,ITV,10/06/2013,24:25:40,memphis belle,26:09:05,103.0,0.0,0.0,0.0,3.9,0.3752,0.02225,0.3,0.0375,0.00203,0.2,0.032,0.00228,3.3,0.2507,0.01436
1476,tt0100133,memphis belle,Memphis Belle,1990,1990-09-07,"Action, Drama, War",107.0,"UK, Japan, USA",English,Michael Caton-Jones,Monte Merrick,Enigma Productions,"Matthew Modine, Eric Stoltz, Tate Donovan, D.B. Sweeney, Billy Zane, Sean Astin, Harry Connick Jr., Reed Diamond, Courtney Gains, Neil Giuntoli, David Strathairn, John Lithgow, Jane Horrocks, Mac McDonald, Jodie Brooke Wilson","In 1943, the crew of a B-17 based in UK prepares for its 25th and last bombing mission over Germany before returning home to the USA.",6.9,26394.0,$ 23000000,$ 27441977,$ 27441977,,89.0,25.0,Channel 5,15/02/2015,19:09:14,memphis belle,20:59:03,109.0,64.2,3.1567,0.73912,269.4,2.2516,1.50017,108.3,2.5012,0.73057,112.4,2.4509,1.26762,159.7,2.124,0.69747
1482,tt0100403,predator 2,Predator 2,1990,1991-04-26,"Action, Horror, Sci-Fi",108.0,USA,English,Stephen Hopkins,"Jim Thomas, John Thomas",Davis Entertainment,"Kevin Peter Hall, Danny Glover, Gary Busey, Rubén Blades, Maria Conchita Alonso, Bill Paxton, Robert Davi, Adam Baldwin, Kent McCord, Morton Downey Jr., Calvin Lockhart, Steve Kahan, Henry Kingi, Corey Rand, Elpidia Carrillo","The Predator returns to Earth, this time to stake a claim on the war-torn streets of a dystopian Los Angeles.",6.3,143605.0,$ 35000000,$ 30669413,$ 57120318,46.0,380.0,160.0,CH4,19/07/2014,23:03:26,predator 2,25:05:56,122.0,26.2,5.6296,0.30163,138.4,4.3842,0.77661,102.1,5.8513,0.6818,139.1,7.561,1.57122,232.0,7.4863,1.00472
1483,tt0100403,predator 2,Predator 2,1990,1991-04-26,"Action, Horror, Sci-Fi",108.0,USA,English,Stephen Hopkins,"Jim Thomas, John Thomas",Davis Entertainment,"Kevin Peter Hall, Danny Glover, Gary Busey, Rubén Blades, Maria Conchita Alonso, Bill Paxton, Robert Davi, Adam Baldwin, Kent McCord, Morton Downey Jr., Calvin Lockhart, Steve Kahan, Henry Kingi, Corey Rand, Elpidia Carrillo","The Predator returns to Earth, this time to stake a claim on the war-torn streets of a dystopian Los Angeles.",6.3,143605.0,$ 35000000,$ 30669413,$ 57120318,46.0,380.0,160.0,Sky 1,27/12/2014,22:01:03,predator 2,24:02:30,121.0,10.4,1.1585,0.11929,48.9,0.7229,0.27403,21.5,0.6657,0.14336,24.4,0.7775,0.27518,53.1,0.9212,0.23003
1484,tt0100403,predator 2,Predator 2,1990,1991-04-26,"Action, Horror, Sci-Fi",108.0,USA,English,Stephen Hopkins,"Jim Thomas, John Thomas",Davis Entertainment,"Kevin Peter Hall, Danny Glover, Gary Busey, Rubén Blades, Maria Conchita Alonso, Bill Paxton, Robert Davi, Adam Baldwin, Kent McCord, Morton Downey Jr., Calvin Lockhart, Steve Kahan, Henry Kingi, Corey Rand, Elpidia Carrillo","The Predator returns to Earth, this time to stake a claim on the war-torn streets of a dystopian Los Angeles.",6.3,143605.0,$ 35000000,$ 30669413,$ 57120318,46.0,380.0,160.0,Sky 1,01/01/2015,22:00:05,predator 2,24:01:22,121.0,0.3,0.0271,0.00345,34.1,0.4382,0.19005,16.9,0.4389,0.11411,26.5,0.7169,0.29927,30.7,0.4653,0.1342
1485,tt0100403,predator 2,Predator 2,1990,1991-04-26,"Action, Horror, Sci-Fi",108.0,USA,English,Stephen Hopkins,"Jim Thomas, John Thomas",Davis Entertainment,"Kevin Peter Hall, Danny Glover, Gary Busey, Rubén Blades, Maria Conchita Alonso, Bill Paxton, Robert Davi, Adam Baldwin, Kent McCord, Morton Downey Jr., Calvin Lockhart, Steve Kahan, Henry Kingi, Corey Rand, Elpidia Carrillo","The Predator returns to Earth, this time to stake a claim on the war-torn streets of a dystopian Los Angeles.",6.3,143605.0,$ 35000000,$ 30669413,$ 57120318,46.0,380.0,160.0,CH4,14/02/2016,22:47:47,predator 2,24:46:24,118.0,2.5,0.6749,0.02811,101.0,2.9262,0.54657,34.5,2.0693,0.2358,89.4,5.0534,0.99113,86.9,2.9418,0.38307
1486,tt0100403,predator 2,Predator 2,1990,1991-04-26,"Action, Horror, Sci-Fi",108.0,USA,English,Stephen Hopkins,"Jim Thomas, John Thomas",Davis Entertainment,"Kevin Peter Hall, Danny Glover, Gary Busey, Rubén Blades, Maria Conchita Alonso, Bill Paxton, Robert Davi, Adam Baldwin, Kent McCord, Morton Downey Jr., Calvin Lockhart, Steve Kahan, Henry Kingi, Corey Rand, Elpidia Carrillo","The Predator returns to Earth, this time to stake a claim on the war-torn streets of a dystopian Los Angeles.",6.3,143605.0,$ 35000000,$ 30669413,$ 57120318,46.0,380.0,160.0,CH4,24/03/2018,23:23:43,predator 2,25:18:40,114.0,1.1,0.4902,0.0119,86.1,3.9044,0.44299,3.1,0.3284,0.02124,41.3,3.4953,0.46295,62.1,3.6588,0.27556
1505,tt0100800,torn apart,Torn Apart,1990,1990,"Drama, Romance",96.0,"Israel, USA","English, Hebrew",Jack Fisher,"Jack Fisher, David Kraut",A Forbidden Love Film Partnership,"Tal Assif, Hanna Azoulay Hasfari, Omri Bar-Lev, Sharon Cohen, Oded Davidovitz, Joan Faust, Michael Ginsburg, Assi Hanegbi, Kohava Harari, Lior Hashin, Makram Khoury, Chaim Katz, Daniel Kedem, Amos Lavi, Izo Leibowitz",An epic love story set against the backdrop of Middle East turmoil.,5.6,162.0,$ 1800000,,,,6.0,1.0,Channel 5,04/02/2013,15:15:38,torn apart,16:53:09,97.0,14.5,1.3196,0.17099,434.8,8.1327,2.48829,25.0,1.6756,0.16917,89.3,6.6677,1.02303,64.4,2.5009,0.27975
1506,tt0100800,torn apart,Torn Apart,1990,1990,"Drama, Romance",96.0,"Israel, USA","English, Hebrew",Jack Fisher,"Jack Fisher, David Kraut",A Forbidden Love Film Partnership,"Tal Assif, Hanna Azoulay Hasfari, Omri Bar-Lev, Sharon Cohen, Oded Davidovitz, Joan Faust, Michael Ginsburg, Assi Hanegbi, Kohava Harari, Lior Hashin, Makram Khoury, Chaim Katz, Daniel Kedem, Amos Lavi, Izo Leibowitz",An epic love story set against the backdrop of Middle East turmoil.,5.6,162.0,$ 1800000,,,,6.0,1.0,Channel 5,14/10/2013,15:18:23,torn apart,16:55:51,97.0,6.1,0.6278,0.07094,403.9,8.3447,2.29502,24.3,1.6347,0.16475,61.1,5.1074,0.69598,46.2,1.9829,0.20228
1507,tt0100800,torn apart,Torn Apart,1990,1990,"Drama, Romance",96.0,"Israel, USA","English, Hebrew",Jack Fisher,"Jack Fisher, David Kraut",A Forbidden Love Film Partnership,"Tal Assif, Hanna Azoulay Hasfari, Omri Bar-Lev, Sharon Cohen, Oded Davidovitz, Joan Faust, Michael Ginsburg, Assi Hanegbi, Kohava Harari, Lior Hashin, Makram Khoury, Chaim Katz, Daniel Kedem, Amos Lavi, Izo Leibowitz",An epic love story set against the backdrop of Middle East turmoil.,5.6,162.0,$ 1800000,,,,6.0,1.0,Channel 5,17/09/2014,15:18:06,torn apart,16:55:31,97.0,23.7,3.1583,0.27241,245.9,6.796,1.37759,31.9,2.6182,0.21267,43.0,4.6759,0.48494,45.4,2.2783,0.19627
